"spp","state","month","day","year","source","odate"
"vira","california",12,17,"1949","vertnet",351
"vira","california",12,17,"1949","vertnet",351
"vira","new york",4,29,"1991","vertnet",119
"vira","new york",5,21,"1910","vertnet",141
"vira","new york",6,3,"1903","vertnet",154
"vira","new jersey",11,2,"1932","vertnet",306
"vira","delaware",10,8,"2002","vertnet",281
"vira","washington",4,22,"1906","vertnet",112
"vira","colorado",6,2,"1916","vertnet",153
"vira","colorado",6,15,"1916","vertnet",166
"vira","colorado",6,15,"1916","vertnet",166
"vira","colorado",6,9,"1916","vertnet",160
"vira","colorado",6,20,"1918","vertnet",171
"vira","colorado",6,16,"1913","vertnet",167
"vira","colorado",7,3,"1983","vertnet",184
"vira","colorado",5,3,"1999","vertnet",123
"vira","colorado",7,25,"1917","vertnet",206
"vira","colorado",12,18,"1904","vertnet",352
"vira","florida",10,24,"1970","vertnet",297
"vira","florida",10,15,"1972","vertnet",288
"vira","florida",10,6,"1975","vertnet",279
"vira","florida",10,13,"1987","vertnet",286
"vira","florida",1,1,"1973","vertnet",1
"vira","florida",9,19,"1973","vertnet",262
"vira","florida",11,20,"1973","vertnet",324
"vira","florida",9,29,"1975","vertnet",272
"vira","florida",3,24,"1963","vertnet",83
"vira","florida",9,29,"1957","vertnet",272
"vira","florida",10,16,"1971","vertnet",289
"vira","massachusetts",9,1,"1951","vertnet",244
"vira","massachusetts",9,11,"1951","vertnet",254
"vira","massachusetts",9,12,"1951","vertnet",255
"vira","massachusetts",8,30,"1952","vertnet",242
"vira","florida",10,23,"1959","vertnet",296
"vira","new york",5,26,"1906","vertnet",146
"vira","rhode island",5,26,"1926","vertnet",146
"vira","new jersey",5,13,"1900","vertnet",133
"vira","illinois",5,31,"1903","vertnet",151
"vira","new york",6,2,"1901","vertnet",153
"vira","illinois",5,20,"1900","vertnet",140
"vira","connecticut",6,1,"1902","vertnet",152
"vira","illinois",5,2,"1936","vertnet",122
"vira","illinois",6,21,"1916","vertnet",172
"vira","wisconsin",6,13,"1916","vertnet",164
"vira","california",8,14,"1909","vertnet",226
"vira","california",8,17,"1909","vertnet",229
"vira","california",10,3,"1910","vertnet",276
"vira","california",8,18,"1921","vertnet",230
"vira","california",10,26,"1906","vertnet",299
"vira","california",10,26,"1910","vertnet",299
"vira","california",12,6,"1911","vertnet",340
"vira","california",12,6,"1911","vertnet",340
"vira","california",12,6,"1911","vertnet",340
"vira","california",12,6,"1911","vertnet",340
"vira","california",12,6,"1911","vertnet",340
"vira","california",12,6,"1911","vertnet",340
"vira","connecticut",10,8,"1908","vertnet",281
"vira","connecticut",9,15,"1906","vertnet",258
"vira","connecticut",9,15,"1906","vertnet",258
"vira","connecticut",9,19,"1902","vertnet",262
"vira","connecticut",9,24,"1906","vertnet",267
"vira","florida",4,15,"1904","vertnet",105
"vira","montana",2,22,"1911","vertnet",53
"vira","north dakota",7,26,"1902","vertnet",207
"vira","illinois",9,19,"1906","vertnet",262
"vira","indiana",5,4,"1907","vertnet",124
"vira","michigan",8,21,"1976","vertnet",233
"vira","illinois",4,27,"1979","vertnet",117
"vira","illinois",11,30,"1959","vertnet",334
"vira","illinois",5,2,"1979","vertnet",122
"vira","illinois",6,1,"1972","vertnet",152
"vira","illinois",4,23,"1982","vertnet",113
"vira","illinois",8,15,"1982","vertnet",227
"vira","illinois",4,23,"1946","vertnet",113
"vira","illinois",5,23,"1923","vertnet",143
"vira","kansas",9,22,"1985","vertnet",265
"vira","illinois",5,18,"1924","vertnet",138
"vira","new jersey",9,18,"1931","vertnet",261
"vira","illinois",6,29,"1991","vertnet",180
"vira","new jersey",8,12,"1930","vertnet",224
"vira","new jersey",9,6,"1930","vertnet",249
"vira","florida",11,14,"1977","vertnet",318
"vira","illinois",5,11,"1996","vertnet",131
"vira","illinois",4,2,"1998","vertnet",92
"vira","illinois",4,21,"1999","vertnet",111
"vira","illinois",9,18,"1921","vertnet",261
"vira","illinois",5,12,"1929","vertnet",132
"vira","illinois",5,3,"1908","vertnet",123
"vira","california",11,18,"1913","vertnet",322
"vira","california",10,21,"1914","vertnet",294
"vira","california",5,16,"1911","vertnet",136
"vira","illinois",9,19,"1933","vertnet",262
"vira","illinois",7,31,"1927","vertnet",212
"vira","illinois",5,7,"1943","vertnet",127
"vira","pennsylvania",5,8,"1917","vertnet",128
"vira","wisconsin",5,17,"1988","vertnet",137
"vira","illinois",10,8,"2005","vertnet",281
"vira","illinois",4,21,"2004","vertnet",111
"vira","illinois",5,7,"2002","vertnet",127
"vira","illinois",5,3,"2006","vertnet",123
"vira","minnesota",4,23,"1992","vertnet",113
"vira","illinois",9,21,"2006","vertnet",264
"vira","illinois",4,10,"2004","vertnet",100
"vira","illinois",8,31,"1913","vertnet",243
"vira","illinois",9,20,"2006","vertnet",263
"vira","illinois",4,4,"2008","vertnet",94
"vira","illinois",10,28,"2008","vertnet",301
"vira","illinois",5,17,"2008","vertnet",137
"vira","illinois",11,11,"2007","vertnet",315
"vira","illinois",11,9,"2008","vertnet",313
"vira","illinois",4,28,"2009","vertnet",118
"vira","illinois",10,24,"2009","vertnet",297
"vira","illinois",4,6,"2010","vertnet",96
"vira","illinois",4,27,"2009","vertnet",117
"vira","illinois",8,17,"2010","vertnet",229
"vira","illinois",5,7,"2011","vertnet",127
"vira","illinois",4,28,"2012","vertnet",118
"vira","illinois",4,18,"2012","vertnet",108
"vira","illinois",9,25,"2012","vertnet",268
"vira","illinois",9,16,"2012","vertnet",259
"vira","illinois",5,7,"2010","vertnet",127
"vira","illinois",10,18,"2012","vertnet",291
"vira","illinois",10,6,"2012","vertnet",279
"vira","illinois",5,6,"2012","vertnet",126
"vira","illinois",5,7,"2013","vertnet",127
"vira","illinois",10,4,"2013","vertnet",277
"vira","illinois",10,21,"2013","vertnet",294
"vira","illinois",8,22,"2012","vertnet",234
"vira","illinois",11,12,"2014","vertnet",316
"vira","illinois",10,25,"2014","vertnet",298
"vira","wisconsin",5,8,"1908","vertnet",128
"vira","wisconsin",10,5,"1900","vertnet",278
"vira","illinois",10,10,"1907","vertnet",283
"vira","illinois",4,20,"1911","vertnet",110
"vira","illinois",6,5,"1903","vertnet",156
"vira","illinois",8,6,"1933","vertnet",218
"vira","wisconsin",9,1,"1905","vertnet",244
"vira","california",10,15,"1963","vertnet",288
"vira","california",9,17,"1972","vertnet",260
"vira","california",4,21,"1973","vertnet",111
"vira","california",11,25,"1975","vertnet",329
"vira","california",9,12,"1979","vertnet",255
"vira","california",9,7,"1980","vertnet",250
"vira","oregon",6,8,"1980","vertnet",159
"vira","california",9,17,"1982","vertnet",260
"vira","california",12,12,"1954","vertnet",346
"vira","california",9,12,"1984","vertnet",255
"vira","california",12,27,"1983","vertnet",361
"vira","california",10,21,"1969","vertnet",294
"vira","california",8,12,"2008","vertnet",224
"vira","california",8,25,"2010","vertnet",237
"vira","california",10,22,"2011","vertnet",295
"vira","california",8,24,"2013","vertnet",236
"vira","michigan",5,23,"1905","vertnet",143
"vira","california",5,8,"1929","vertnet",128
"vira","california",5,12,"1929","vertnet",132
"vira","california",4,24,"1932","vertnet",114
"vira","kansas",9,5,"1961","vertnet",248
"vira","kansas",4,27,"2009","vertnet",117
"vira","california",9,9,"2010","vertnet",252
"vira","minnesota",5,6,"1952","vertnet",126
"vira","minnesota",9,22,"1951","vertnet",265
"vira","minnesota",9,21,"1951","vertnet",264
"vira","minnesota",6,23,"1958","vertnet",174
"vira","minnesota",4,30,"1940","vertnet",120
"vira","minnesota",6,22,"1959","vertnet",173
"vira","minnesota",10,8,"1960","vertnet",281
"vira","minnesota",10,9,"1960","vertnet",282
"vira","minnesota",5,2,"1966","vertnet",122
"vira","iowa",7,15,"1966","vertnet",196
"vira","minnesota",6,22,"1969","vertnet",173
"vira","minnesota",10,3,"1980","vertnet",276
"vira","minnesota",9,12,"1998","vertnet",255
"vira","minnesota",7,26,"1998","vertnet",207
"vira","minnesota",6,23,"1919","vertnet",174
"vira","minnesota",6,19,"1929","vertnet",170
"vira","minnesota",8,8,"1930","vertnet",220
"vira","minnesota",7,31,"1949","vertnet",212
"vira","california",7,16,"1974","vertnet",197
"vira","new jersey",10,27,"2005","vertnet",300
"vira","new jersey",10,11,"2009","vertnet",284
"vira","michigan",6,17,"1904","vertnet",168
"vira","michigan",12,22,"1958","vertnet",356
"vira","michigan",2,7,"1966","vertnet",38
"vira","michigan",6,14,"1966","vertnet",165
"vira","ohio",4,21,"1971","vertnet",111
"vira","california",5,12,"1936","vertnet",132
"vira","california",8,24,"1940","vertnet",236
"vira","north carolina",9,2,"1987","vertnet",245
"vira","north carolina",11,12,"1993","vertnet",316
"vira","north carolina",9,8,"1962","vertnet",251
"vira","california",11,30,"1900","vertnet",334
"vira","north carolina",9,28,"1999","vertnet",271
"vira","north carolina",10,7,"2000","vertnet",280
"vira","north carolina",8,2,"2003","vertnet",214
"vira","north carolina",9,19,"2004","vertnet",262
"vira","north carolina",10,23,"2006","vertnet",296
"vira","virginia",10,29,"1976","vertnet",302
"vira","north carolina",10,3,"2008","vertnet",276
"vira","north carolina",10,23,"2012","vertnet",296
"vira","north carolina",9,25,"1978","vertnet",268
"vira","florida",10,5,"2001","vertnet",278
"vira","new york",5,5,"1979","vertnet",125
"vira","new york",7,4,"1941","vertnet",185
"vira","oklahoma",9,11,"2004","vertnet",254
"vira","oklahoma",5,11,"2010","vertnet",131
"vira","texas",9,10,"1939","vertnet",253
"vira","texas",9,23,"1942","vertnet",266
"vira","texas",11,5,"1956","vertnet",309
"vira","washington",8,20,"2007","vertnet",232
"vira","washington",11,29,"2010","vertnet",333
"vira","oregon",7,30,"2012","vertnet",211
"vira","oregon",4,13,"2012","vertnet",103
"vira","oregon",9,10,"2010","vertnet",253
"vira","oregon",9,24,"2012","vertnet",267
"vira","pennsylvania",6,2,"1993","vertnet",153
"vira","ontario",11,12,"1993","vertnet",316
"vira","ontario",9,27,"1997","vertnet",270
"vira","california",10,19,"2003","vertnet",292
"vira","california",8,9,"1926","vertnet",221
"vira","california",8,8,"1932","vertnet",220
"vira","oregon",5,17,"1932","vertnet",137
"vira","california",8,26,"2008","vertnet",238
"vira","rhode island",8,17,"1961","vertnet",229
"vira","alaska",12,3,"2003","vertnet",337
"vira","new york",4,12,"2004","vertnet",102
"vira","minnesota",5,17,"1991","vertnet",137
"vira","british columbia",6,14,"1951","vertnet",165
"vira","british columbia",8,2,"1992","vertnet",214
"vira","british columbia",12,27,"2009","vertnet",361
"vira","michigan",6,1,"1906","vertnet",152
"vira","colorado",6,7,"1904","vertnet",158
"vira","florida",1,15,"1938","vertnet",15
"vira","utah",11,3,"1909","vertnet",307
"vira","minnesota",5,15,"1903","vertnet",135
"vira","california",9,20,"1911","vertnet",263
"vira","arizona",6,22,"1915","vertnet",173
"vira","arizona",6,23,"1915","vertnet",174
"vira","utah",9,22,"1914","vertnet",265
"vira","washington",6,13,"1918","vertnet",164
"vira","mississippi",9,28,"1903","vertnet",271
"vira","utah",8,15,"1914","vertnet",227
"vira","arizona",10,17,"1920","vertnet",290
"vira","arizona",12,22,"1919","vertnet",356
"vira","north dakota",6,6,"1912","vertnet",157
"vira","maryland",10,11,"1922","vertnet",284
"vira","arizona",4,24,"1927","vertnet",114
"vira","maryland",12,4,"1926","vertnet",338
"vira","maryland",4,26,"1930","vertnet",116
"vira","north carolina",5,21,"1932","vertnet",141
"vira","new jersey",8,15,"1930","vertnet",227
"vira","new jersey",9,29,"1928","vertnet",272
"vira","new jersey",9,26,"1930","vertnet",269
"vira","new jersey",9,5,"1929","vertnet",248
"vira","virginia",10,6,"1942","vertnet",279
"vira","district of columbia",11,21,"1933","vertnet",325
"vira","montana",10,12,"1945","vertnet",285
"vira","new jersey",9,25,"1922","vertnet",268
"vira","new jersey",9,23,"1920","vertnet",266
"vira","new jersey",10,17,"1928","vertnet",290
"vira","new jersey",6,3,"1906","vertnet",154
"vira","north carolina",1,12,"1917","vertnet",12
"vira","delaware",7,5,"1947","vertnet",186
"vira","maryland",3,6,"1951","vertnet",65
"vira","maryland",12,14,"1950","vertnet",348
"vira","california",1,1,"1961","vertnet",1
"vira","district of columbia",5,13,"1938","vertnet",133
"vira","california",1,20,"1960","vertnet",20
"vira","utah",8,6,"1914","vertnet",218
"vira","florida",10,24,"1968","vertnet",297
"vira","florida",10,3,"1972","vertnet",276
"vira","florida",9,11,"1969","vertnet",254
"vira","florida",10,7,"1972","vertnet",280
"vira","florida",10,3,"1972","vertnet",276
"vira","maryland",5,14,"1977","vertnet",134
"vira","florida",11,4,"1966","vertnet",308
"vira","florida",12,11,"1965","vertnet",345
"vira","florida",9,10,"1960","vertnet",253
"vira","florida",1,5,"1967","vertnet",5
"vira","florida",11,23,"1966","vertnet",327
"vira","florida",9,24,"1966","vertnet",267
"vira","arizona",12,31,"1968","vertnet",365
"vira","indiana",7,11,"1958","vertnet",192
"vira","florida",10,27,"1979","vertnet",300
"vira","indiana",3,3,"1968","vertnet",62
"vira","delaware",9,8,"1970","vertnet",251
"vira","indiana",10,2,"1915","vertnet",275
"vira","new jersey",10,1,"1972","vertnet",274
"vira","virginia",9,11,"1973","vertnet",254
"vira","oregon",9,16,"1934","vertnet",259
"vira","wisconsin",5,11,"1916","vertnet",131
"vira","massachusetts",5,8,"1987","vertnet",128
"vira","maryland",10,1,"1972","vertnet",274
"vira","louisiana",1,22,"1924","vertnet",22
"vira","maryland",4,20,"1988","vertnet",110
"vira","virginia",8,22,"1993","vertnet",234
"vira","washington",4,27,"2001","vertnet",117
"vira","colorado",6,16,"1902","vertnet",167
"vira","colorado",6,11,"1901","vertnet",162
"vira","washington",4,29,"1914","vertnet",119
"vira","texas",10,12,"1984","vertnet",285
"vira","texas",5,15,"1996","vertnet",135
"vira","texas",10,17,"1999","vertnet",290
"vira","washington",6,5,"1979","vertnet",156
"vira","washington",10,4,"2011","vertnet",277
"vira","nevada",8,21,"1996","vertnet",233
"vira","nevada",8,21,"1996","vertnet",233
"vira","nevada",10,25,"1966","vertnet",298
"vira","nevada",2,27,"1965","vertnet",58
"vira","nevada",4,21,"1967","vertnet",111
"vira","nevada",9,17,"1997","vertnet",260
"vira","nevada",2,3,"1999","vertnet",34
"vira","nevada",3,5,"2001","vertnet",64
"vira","new jersey",9,21,"1951","vertnet",264
"vira","new jersey",1,20,"1947","vertnet",20
"vira","new jersey",9,20,"1939","vertnet",263
"vira","ontario",5,19,"1910","vertnet",139
"vira","illinois",5,30,"1933","vertnet",150
"vira","new york",5,30,"1909","vertnet",150
"vira","washington",5,10,"1904","vertnet",130
"vira","new jersey",6,10,"1922","vertnet",161
"vira","new jersey",5,25,"1916","vertnet",145
"vira","new york",6,17,"1917","vertnet",168
"vira","new jersey",5,22,"1921","vertnet",142
"vira","new jersey",5,24,"1928","vertnet",144
"vira","california",4,21,"1929","vertnet",111
"vira","new jersey",6,26,"1927","vertnet",177
"vira","new york",5,30,"1905","vertnet",150
"vira","maryland",6,16,"1931","vertnet",167
"vira","illinois",5,31,"1987","vertnet",151
"vira","colorado",4,2,"1943","vertnet",92
"vira","pennsylvania",6,25,"1929","vertnet",176
"vira","new jersey",5,21,"1933","vertnet",141
"vira","new york",5,26,"1900","vertnet",146
"vira","new york",5,30,"1905","vertnet",150
"vira","wisconsin",5,26,"1982","vertnet",146
"vira","minnesota",6,6,"1928","vertnet",157
"vira","new york",5,29,"1920","vertnet",149
"vira","oregon",5,9,"1926","vertnet",129
"vira","colorado",6,9,"1916","vertnet",160
"vira","colorado",6,15,"1916","vertnet",166
"vira","oregon",4,14,"1940","vertnet",104
"vira","new york",5,20,"1904","vertnet",140
"vira","new york",6,5,"1908","vertnet",156
"vira","new york",5,29,"1904","vertnet",149
"vira","new york",6,15,"1920","vertnet",166
"vira","new york",6,4,"1920","vertnet",155
"vira","connecticut",6,15,"1910","vertnet",166
"vira","colorado",6,20,"1907","vertnet",171
"vira","oregon",6,9,"1925","vertnet",160
"vira","oregon",5,4,"1946","vertnet",124
"vira","oregon",5,30,"1946","vertnet",150
"vira","new york",5,30,"1900","vertnet",150
"vira","michigan",4,29,"1953","vertnet",119
"vira","new mexico",9,23,"1970","vertnet",266
"vira","virginia",6,1,"1922","vertnet",152
"","new york",6,13,"1900","vertnet",164
"vira","pennsylvania",9,8,"20112","vertnet",251
"vira","florida",9,9,"1966","vertnet",252
"vira","georgia",1,14,"1970","vertnet",14
"","california",5,11,"1988","vertnet",131
"vira","florida",9,9,"1962","vertnet",252
"vira","florida",9,14,"1959","vertnet",257
"vira","georgia",11,1,"1939","vertnet",305
"vira","florida",10,12,"1953","vertnet",285
"vira","georgia",9,30,"1952","vertnet",273
"vira","colorado",5,27,"1917","vertnet",147
"yera","maine",10,13,"1908","vertnet",286
"yera","minnesota",9,26,"1943","vertnet",269
"yera","california",1,23,"1913","vertnet",23
"yera","texas",10,15,"1960","vertnet",288
"yera","texas",10,15,"1960","vertnet",288
"yera","louisiana",11,26,"1943","vertnet",330
"yera","maryland",4,26,"1969","vertnet",116
"yera","kansas",10,28,"2000","vertnet",301
"yera","south carolina",12,8,"1909","vertnet",342
"yera","california",11,24,"1904","vertnet",328
"yera","california",11,24,"1904","vertnet",328
"yera","maine",7,10,"1908","vertnet",191
"yera","south carolina",1,7,"1907","vertnet",7
"yera","california",1,1,"1911","vertnet",1
"yera","california",10,19,"1910","vertnet",292
"yera","california",10,9,"1917","vertnet",282
"yera","new york",1,1,"1956","vertnet",1
"yera","new york",9,24,"1920","vertnet",267
"yera","oklahoma",9,27,"1976","vertnet",270
"yera","oklahoma",9,16,"1982","vertnet",259
"yera","south carolina",2,3,"1904","vertnet",34
"yera","wisconsin",5,20,"1930","vertnet",140
"yera","wisconsin",6,6,"1938","vertnet",157
"yera","ontario",6,15,"1971","vertnet",166
"yera","ontario",6,15,"1971","vertnet",166
"yera","ontario",9,22,"1974","vertnet",265
"yera","ontario",11,4,"1975","vertnet",308
"yera","ontario",5,16,"1980","vertnet",136
"yera","ontario",5,18,"1929","vertnet",138
"yera","ontario",7,12,"1939","vertnet",193
"yera","ontario",6,9,"1938","vertnet",160
"yera","ontario",6,2,"1930","vertnet",153
"yera","ontario",5,8,"1934","vertnet",128
"yera","ontario",7,18,"1937","vertnet",199
"yera","ontario",9,13,"1900","vertnet",256
"yera","ontario",7,8,"1948","vertnet",189
"yera","ontario",6,16,"1942","vertnet",167
"yera","ontario",7,15,"1942","vertnet",196
"yera","ontario",7,16,"1942","vertnet",197
"yera","ontario",7,16,"1942","vertnet",197
"yera","ontario",7,19,"1942","vertnet",200
"yera","ontario",7,8,"1948","vertnet",189
"yera","ontario",7,17,"1937","vertnet",198
"yera","ontario",8,12,"1950","vertnet",224
"yera","ontario",9,9,"1953","vertnet",252
"yera","ontario",7,16,"1942","vertnet",197
"yera","michigan",6,25,"1934","vertnet",176
"yera","michigan",6,25,"1934","vertnet",176
"yera","michigan",6,25,"1934","vertnet",176
"yera","michigan",6,25,"1934","vertnet",176
"yera","west virginia",10,8,"1939","vertnet",281
"yera","michigan",4,28,"1957","vertnet",118
"yera","michigan",5,3,"1958","vertnet",123
"yera","michigan",8,2,"1958","vertnet",214
"yera","michigan",7,26,"1934","vertnet",207
"yera","michigan",3,25,"1908","vertnet",84
"yera","michigan",6,5,"1934","vertnet",156
"yera","michigan",6,6,"1934","vertnet",157
"yera","michigan",6,26,"1934","vertnet",177
"yera","michigan",4,30,"1933","vertnet",120
"yera","michigan",9,17,"1936","vertnet",260
"yera","indiana",11,11,"1903","vertnet",315
"yera","michigan",5,5,"1935","vertnet",125
"yera","texas",12,8,"1935","vertnet",342
"yera","michigan",4,25,"1937","vertnet",115
"yera","michigan",5,5,"1935","vertnet",125
"yera","illinois",10,15,"1909","vertnet",288
"yera","manitoba",5,10,"1956","vertnet",130
"yera","california",10,15,"1952","vertnet",288
"yera","north dakota",6,4,"1909","vertnet",155
"yera","california",6,2,"1939","vertnet",153
"yera","wisconsin",6,3,"1942","vertnet",154
"yera","california",6,28,"1949","vertnet",179
"yera","california",5,30,"1954","vertnet",150
"yera","california",5,11,"1940","vertnet",131
"yera","north dakota",6,18,"1903","vertnet",169
"yera","north dakota",6,8,"1911","vertnet",159
"yera","wisconsin",5,28,"1940","vertnet",148
"yera","california",6,28,"1949","vertnet",179
"yera","california",6,10,"1950","vertnet",161
"yera","texas",10,15,"1960","vertnet",288
"yera","louisiana",10,24,"1952","vertnet",297
"yera","maine",10,11,"1927","vertnet",284
"yera","california",10,20,"1998","vertnet",293
"yera","south carolina",1,4,"1908","vertnet",4
"yera","south carolina",1,15,"1910","vertnet",15
"yera","california",2,22,"1936","vertnet",53
"yera","california",12,28,"1910","vertnet",362
"yera","california",11,30,"1911","vertnet",334
"yera","california",11,30,"1911","vertnet",334
"yera","california",11,17,"1912","vertnet",321
"yera","california",1,31,"1914","vertnet",31
"yera","oklahoma",10,3,"1976","vertnet",276
"yera","washington",11,16,"1935","vertnet",320
"yera","ontario",6,27,"1971","vertnet",178
"yera","ontario",9,1,"1900","vertnet",244
"yera","ontario",10,19,"1920","vertnet",292
"yera","ontario",7,8,"1939","vertnet",189
"yera","ontario",5,17,"1930","vertnet",137
"yera","ontario",6,12,"1938","vertnet",163
"yera","ontario",4,23,"1954","vertnet",113
"yera","ontario",6,6,"1942","vertnet",157
"yera","ontario",7,15,"1942","vertnet",196
"yera","ontario",7,18,"1942","vertnet",199
"yera","ontario",7,28,"1948","vertnet",209
"yera","ontario",10,20,"1951","vertnet",293
"yera","ontario",9,23,"1960","vertnet",266
"yera","michigan",6,25,"1934","vertnet",176
"yera","michigan",10,28,"1930","vertnet",301
"yera","michigan",6,25,"1934","vertnet",176
"yera","michigan",6,26,"1934","vertnet",177
"yera","louisiana",12,14,"1943","vertnet",348
"yera","michigan",4,24,"1952","vertnet",114
"yera","michigan",5,3,"1958","vertnet",123
"yera","michigan",6,15,"1934","vertnet",166
"yera","michigan",4,18,"1964","vertnet",108
"yera","michigan",7,26,"1934","vertnet",207
"yera","michigan",6,15,"1934","vertnet",166
"yera","michigan",10,1,"1958","vertnet",274
"yera","michigan",10,6,"2006","vertnet",279
"yera","michigan",10,13,"2008","vertnet",286
"yera","michigan",9,29,"1908","vertnet",272
"yera","michigan",4,22,"1911","vertnet",112
"yera","michigan",5,6,"1920","vertnet",126
"yera","maine",11,14,"1921","vertnet",318
"yera","michigan",9,17,"1936","vertnet",260
"yera","michigan",9,30,"1936","vertnet",273
"yera","michigan",4,28,"1935","vertnet",118
"yera","michigan",6,12,"1934","vertnet",163
"yera","kansas",10,11,"1986","vertnet",284
"yera","north dakota",6,7,"1921","vertnet",158
"yera","wisconsin",5,28,"1929","vertnet",148
"yera","wisconsin",5,31,"1937","vertnet",151
"yera","wisconsin",6,26,"1926","vertnet",177
"yera","california",5,30,"1954","vertnet",150
"","north dakota",6,12,"1925","vertnet",163
"yera","california",12,30,"1908","vertnet",364
"yera","california",12,27,"1905","vertnet",361
"yera","california",10,27,"1905","vertnet",300
"yera","california",11,20,"1900","vertnet",324
"yera","california",11,7,"1900","vertnet",311
"yera","california",11,17,"1910","vertnet",321
"yera","california",10,28,"1905","vertnet",301
"yera","california",1,4,"1912","vertnet",4
"yera","california",12,21,"1987","vertnet",355
"vira","pennsylvania",5,25,"1966","vertnet",145
"yera","louisiana",2,2,"1918","vertnet",33
"yera","illinois",4,17,"2004","vertnet",107
"yera","illinois",10,15,"1909","vertnet",288
"yera","illinois",4,18,"1901","vertnet",108
"yera","illinois",4,19,"1901","vertnet",109
"yera","california",12,27,"1905","vertnet",361
"yera","alberta",6,13,"1945","vertnet",164
"yera","florida",10,22,"1975","vertnet",295
"yera","california",2,6,"1914","vertnet",37
"yera","manitoba",7,3,"1966","vertnet",184
"yera","connecticut",11,1,"1992","vertnet",305
"yera","california",11,2,"1908","vertnet",306
"yera","california",11,14,"1908","vertnet",318
"yera","california",12,27,"1905","vertnet",361
"yera","california",11,24,"1905","vertnet",328
"yera","california",10,30,"1905","vertnet",303
"yera","indiana",5,7,"1950","vertnet",127
"yera","california",11,17,"1911","vertnet",321
"yera","north dakota",6,18,"1994","vertnet",169
"yera","north dakota",6,18,"1994","vertnet",169
"yera","texas",1,22,"1924","vertnet",22
"yera","illinois",10,15,"1939","vertnet",288
"yera","ontario",5,17,"1977","vertnet",137
"yera","ontario",6,9,"1938","vertnet",160
"yera","california",12,27,"1905","vertnet",361
"yera","california",10,27,"1905","vertnet",300
"yera","california",10,30,"1905","vertnet",303
"yera","california",12,27,"1905","vertnet",361
"yera","california",10,30,"1905","vertnet",303
"yera","illinois",4,18,"1901","vertnet",108
"yera","ontario",7,17,"1940","vertnet",198
"yera","ontario",9,8,"1940","vertnet",251
"yera","ontario",5,10,"1942","vertnet",130
"yera","ontario",10,22,"1953","vertnet",295
"yera","california",11,13,"1996","vertnet",317
"yera","california",12,16,"1998","vertnet",350
"yera","louisiana",11,24,"1942","vertnet",328
"yera","california",1,23,"1913","vertnet",23
"yera","illinois",9,28,"1908","vertnet",271
"yera","ontario",9,23,"1952","vertnet",266
"yera","connecticut",10,7,"1968","vertnet",280
"yera","massachusetts",1,14,"1982","vertnet",14
"yera","connecticut",9,16,"1970","vertnet",259
"yera","massachusetts",11,30,"1935","vertnet",334
"yera","massachusetts",11,30,"1935","vertnet",334
"yera","new york",11,1,"2006","vertnet",305
"yera","connecticut",10,9,"1909","vertnet",282
"yera","new york",2,22,"1929","vertnet",53
"yera","california",12,27,"1905","vertnet",361
"yera","california",10,30,"1905","vertnet",303
"yera","california",12,27,"1905","vertnet",361
"yera","illinois",4,18,"1901","vertnet",108
"yera","illinois",4,19,"1901","vertnet",109
"yera","ohio",4,10,"1901","vertnet",100
"yera","south carolina",1,10,"1910","vertnet",10
"yera","south carolina",11,30,"1910","vertnet",334
"yera","south carolina",1,25,"1908","vertnet",25
"yera","texas",12,24,"1916","vertnet",358
"yera","texas",11,30,"1916","vertnet",334
"yera","new york",10,15,"1917","vertnet",288
"yera","connecticut",9,30,"1911","vertnet",273
"yera","south carolina",1,19,"1918","vertnet",19
"yera","south carolina",12,11,"1909","vertnet",345
"yera","south carolina",3,10,"1910","vertnet",69
"yera","new jersey",10,18,"1935","vertnet",291
"yera","pennsylvania",10,19,"2007","vertnet",292
"yera","pennsylvania",10,11,"2011","vertnet",284
"yera","delaware",10,12,"1997","vertnet",285
"yera","new jersey",10,7,"1932","vertnet",280
"yera","new jersey",10,15,"1924","vertnet",288
"yera","maryland",9,20,"1929","vertnet",263
"yera","new jersey",11,26,"1973","vertnet",330
"yera","pennsylvania",4,28,"1902","vertnet",118
"yera","ontario",6,19,"1941","vertnet",170
"yera","ontario",6,25,"1941","vertnet",176
"yera","ontario",6,25,"1941","vertnet",176
"yera","pennsylvania",9,25,"1901","vertnet",268
"yera","pennsylvania",10,10,"1901","vertnet",283
"yera","manitoba",7,28,"1937","vertnet",209
"yera","manitoba",7,28,"1937","vertnet",209
"yera","manitoba",7,28,"1937","vertnet",209
"yera","illinois",4,18,"1901","vertnet",108
"yera","illinois",4,19,"1901","vertnet",109
"yera","pennsylvania",4,4,"1905","vertnet",94
"yera","pennsylvania",10,2,"1901","vertnet",275
"yera","new jersey",11,26,"1973","vertnet",330
"yera","manitoba",6,18,"1996","vertnet",169
"yera","oregon",5,25,"1992","vertnet",145
"vira","new york",5,30,"1936","vertnet",150
"yera","ontario",6,14,"1957","vertnet",165
"yera","new brunswick",7,9,"1959","vertnet",190
"yera","maryland",4,26,"1969","vertnet",116
"yera","oregon",6,25,"1989","vertnet",176
"yera","ontario",6,14,"1957","vertnet",165
"yera","north dakota",6,17,"1994","vertnet",168
"yera","new york",10,9,"1991","vertnet",282
"yera","michigan",5,11,"1990","vertnet",131
"yera","north dakota",6,8,"1911","vertnet",159
